keyID,avg_mark
480719,3.78125
480817,3.230769231
480819,3.80952381
480916,4.121212121
490016,2.5
490017,3.727272727
490019,3.857142857
490116,3.64
490117,3.523076923
490118,4.408163265
490119,3.739130435
490216,3.76
490217,3.285714286
490218,4.977272727
490219,4.666666667
490316,3.864864865
490317,4.352941176
490319,3.4
490416,4.512195122
490417,3.656716418
490418,4.571428571
490419,3.965517241
490516,3.383561644
490517,3.925373134
490518,3.25
490519,3.961538462
490617,3
490619,3.32
490716,4.094594595
490717,4.938461538
490718,4.355555556
490719,2.821428571
490816,3.7
490817,3
490819,4.92
490916,3.672131148
500016,4.166666667
500019,3.888888889
500116,3.272727273
500117,3.238095238
500118,3.25
500119,3.956521739
500216,4.076923077
500217,3.782608696
500218,4.577777778
500219,4.384615385
500316,4.321428571
500317,3.926470588
500318,3.729166667
500319,4
500416,3.6
500417,3.941176471
500418,4.229166667
500419,4.034482759
500516,5
500517,3.776119403
500518,4.612244898
500519,4.266666667
500616,4.815789474
500617,3.5625
500619,5
500716,4.917808219
500717,3.907692308
500718,4.688888889
500719,3.8125
500816,3.35
500817,4.588235294
510016,2.857142857
510017,3.75
510018,4
510019,3.944444444
510116,3.333333333
510117,3.85
510118,4.510638298
510119,3.933333333
510216,4.666666667
510217,4.222222222
510218,3.434782609
510219,4.153846154
510316,4.213333333
510317,3
510318,4.5
510319,3.740740741
510416,4.1625
510417,3.837209302
510418,4.166666667
510419,4.034482759
510516,3.380952381
510517,4.222222222
510518,4.530612245
510519,4.366666667
510616,3.819444444
510617,3.75
510619,3
510716,4.175675676
510717,4.845070423
510718,3.771428571
510719,4.78125
510816,4.294117647
510817,4.6
510818,4.482758621
510819,3.666666667
520016,2
520017,3.744186047
520019,3.357142857
520116,3.743243243
520117,4.409090909
520118,3.632653061
520119,4.608695652
520216,4.550724638
520217,4.403225806
520218,3.30952381
520219,4.777777778
520316,3.986666667
520317,3.852941176
520318,3.916666667
520319,3.777777778
520416,4.2
520417,4.838235294
520418,3.625
520419,4.206896552
520516,4.011494253
520517,4.285714286
520518,3.6875
520519,4.315789474
520616,4.478873239
520617,3.75
520619,3.545454545
520716,4.04109589
520717,4.753846154
520718,4.733333333
520719,4.21875
520816,3.5
520817,3.307692308
520818,3.407407407
520819,4.363636364
530016,4
530017,4.363636364
530018,3.611111111
530019,3.357142857
530116,3.5
530117,3.909090909
530118,3.659574468
530119,4.090909091
530216,4.015151515
530217,4.19047619
530218,4.068181818
530219,4.192307692
530316,2.666666667
530317,4.191176471
530318,2
530319,3.75
530416,3.638888889
530417,4.029411765
530418,3.755555556
530419,4.137931034
530516,3.506493506
530517,4.731343284
530518,3.714285714
530519,4.9
530616,3.515151515
530617,3.233333333
530619,3.166666667
530716,3.444444444
530717,4.907692308
530718,4.088888889
530719,4.5625
530816,3.914285714
530817,4.137254902
530818,3.717948718
530819,4.64
530914,3.846153846
530916,4.052631579
540016,4.6
540017,3.736842105
540018,3.717948718
540019,3.666666667
540116,3.590163934
540117,4.106060606
540118,3.595238095
540119,3.363636364
540216,4.666666667
540217,4.396825397
540218,3.705882353
540219,4.153846154
540316,4.554216867
540317,3.553571429
540318,3.166666667
540319,3
540416,4.43902439
540417,3.955555556
540419,4.413793103
540516,4.373493976
540517,4.731343284
540518,3.979591837
540519,4.466666667
540617,5
540619,3.25
540716,4.931506849
540717,4.953846154
540718,2.923076923
540719,3.774193548
540816,3.584615385
540817,4.196078431
540818,3.5
540819,4.04
540916,3.75
550018,3.2
550019,3.5
550116,3.588235294
550117,4.181818182
550118,3.266666667
550119,3.782608696
550216,2.5
550217,4.174603175
550218,3.860465116
550219,4.730769231
550316,4.409638554
550317,3.867647059
550318,4.063829787
550319,4.111111111
550416,4.142857143
550417,3.553846154
550418,3.739130435
550419,4.551724138
550516,4.313253012
550517,4.521126761
550518,4.428571429
550519,4.068965517
550616,3.485294118
550617,4.06557377
550619,3.5
550716,3.618421053
550717,3.25
550718,4.311111111
550719,4.53125
550816,5
550817,3
550818,4.347826087
550819,4.72
560017,4.176470588
560018,4.333333333
560019,3.428571429
560116,3.666666667
560117,4.303030303
560118,4.612244898
560119,3.652173913
560216,4.551282051
560217,3.428571429
560218,3.761904762
560219,2.333333333
560316,4.926829268
560317,4.298507463
560318,3
560319,3.714285714
560416,3.526315789
560417,4.149253731
560418,4.083333333
560419,4.655172414
560516,3.780821918
560517,4.328358209
560518,4.102040816
560519,3.9
560616,4.073529412
560617,4.704918033
560619,3.125
560716,4.676923077
560717,4.923076923
560718,4.444444444
560719,4.222222222
560816,3.444444444
560817,4.019607843
560818,2
560819,4.68
560916,3.2
570018,3.871794872
570019,3
570116,4.205479452
570117,3.033333333
570118,4.673469388
570216,4.282051282
570217,4.174603175
570218,4.159090909
570219,4.461538462
570316,4.261904762
570317,3.955882353
570318,4.29787234
570319,3.296296296
570416,3.53164557
570417,3.985294118
570418,4.458333333
570419,3.222222222
570516,3.676470588
570517,4.955223881
570518,5
570519,4.4
570616,3.279411765
570617,3.166666667
570619,3.458333333
570716,4.164383562
570717,4.923076923
570718,2.857142857
570719,4.4375
570816,3.578125
570817,4.509803922
570818,4.041666667
570819,4.84
580018,3.717948718
580116,4.512195122
580117,3.0625
580118,4.255813953
580119,4.347826087
580216,4.825
580217,4.349206349
580218,3.923076923
580219,3.571428571
580316,4.783783784
580317,4.235294118
580318,3.854166667
580319,4.074074074
580416,4.101265823
580417,3.461538462
580419,4.517241379
580516,4.428571429
580517,3.746268657
580518,4.387755102
580519,4.1
580616,4.987341772
580716,3.535714286
580717,4.615384615
580718,4.688888889
580719,4.777777778
580816,4.223880597
580817,3
580819,4.705882353
590018,4.142857143
590019,3.944444444
590116,4.56097561
590117,3.765625
590118,4.183673469
590119,3.619047619
590216,4.9
590217,4.46031746
590218,2.666666667
590219,4.615384615
590316,4.670731707
590317,3.794117647
590318,4.022222222
590319,3.703703704
590416,4.43902439
590417,4.485294118
590418,3.52
590419,3.75862069
590516,3.888888889
590517,4.455882353
590518,4.489795918
590519,4.4
590616,3.371428571
590617,3.5
590716,3.931506849
590717,4.584615385
590718,4.2
590719,4.777777778
590816,4.260869565
590817,3.230769231
590818,4.083333333
590819,4.64
590916,3.909090909
600018,3.857142857
600019,3.555555556
600116,4.493975904
600117,4.636363636
600118,4.588235294
600119,3.869565217
600216,3.352941176
600217,4.492063492
600218,4.613636364
600219,4.384615385
600316,4.027027027
600317,3.941176471
600318,3.6
600319,4.037037037
600416,4.2
600417,3.909090909
600418,3.765957447
600419,3.931034483
600516,4.32
600517,3.23880597
600518,4.387755102
600519,4.5
600616,4.302631579
600617,4.935483871
600716,4.123287671
600717,4.830769231
600718,3.444444444
600719,4.4375
600816,3.527777778
600817,3
600818,3.411764706
600819,3.84
600916,3.5
610017,3.387096774
610018,3.621621622
610019,3.9
610116,5
610117,4.090909091
610118,4.387755102
610119,4.217391304
610216,4.2
610217,4.380952381
610218,4.181818182
610219,3.52
610316,4
610317,3.691176471
610318,3.604166667
610319,3.607142857
610416,4.071428571
610417,4.235294118
610418,4.708333333
610419,3.047619048
610516,3.884615385
610517,4.955882353
610518,4.326530612
610519,3.739130435
610616,4.472222222
610617,3.877192982
610716,4.931506849
610717,4.984615385
610718,3.166666667
610719,3.1875
610816,4.5625
610818,3.871794872
610819,4.96
610916,3.4
620019,4.611111111
620116,3.578947368
620117,4
620118,3.553191489
620119,4
620216,3.656716418
620217,4.412698413
620218,4.476923077
620219,4.538461538
620316,4.3
620317,3.794117647
620318,3.25
620319,3.142857143
620416,4.423076923
620417,4.264705882
620418,3.723404255
620419,3.862068966
620516,3.35
620517,3.603773585
620518,3.444444444
620519,4.266666667
620616,4.042857143
620617,4.033898305
620716,3.204081633
620717,4.692307692
620718,2.684210526
620719,3.066666667
620816,4.2
620817,3
620818,4.541666667
620819,4.92
630017,3.790697674
630018,3.285714286
630019,3.470588235
630116,4.168674699
630117,4.151515152
630118,4.204081633
630119,3.714285714
630216,4.449275362
630217,4.603174603
630218,4.113636364
630219,3.884615385
630316,3.833333333
630317,4.367647059
630318,3.592592593
630319,3.5
630416,3.6
630417,3.985074627
630418,4.03030303
630419,4.379310345
630516,3.289473684
630517,4.075757576
630518,4.210526316
630616,3.680555556
630617,3.362068966
630717,4.784615385
630718,4.470588235
630719,4
630816,4.347826087
630817,4
630818,3.512820513
630819,3.695652174
630916,3
640017,3
640019,3.8
640116,3.726027397
640117,3.258064516
640118,4.632653061
640119,4.260869565
640216,4.420289855
640217,4.158730159
640218,3.930232558
640219,3.538461538
640316,3.914634146
640317,4.147058824
640318,3.470588235
640319,3.333333333
640416,3.388888889
640417,4.985294118
640418,3.428571429
640419,3.481481481
640516,4
640517,4.686567164
640518,4.413793103
640519,3.333333333
640616,4.455882353
640716,4.794520548
640717,5
640718,3.34375
640719,4.53125
640816,3.492753623
640817,4.217391304
640818,2
640819,4.8
650019,3.444444444
650116,3.670886076
650117,4.484848485
650118,4.040816327
650119,3.565217391
650216,3.779411765
650217,4.698412698
650218,3.840909091
650219,4.653846154
650316,4.120481928
650317,3.294117647
650318,3.363636364
650319,3.535714286
650416,4.851851852
650417,4.132352941
650418,4.4375
650419,4.586206897
650516,4.047619048
650518,4.041666667
650519,3.555555556
650616,4.352941176
650716,3.708333333
650717,4.646153846
650718,5
650719,4.34375
650816,3.925373134
650817,3.803278689
650818,3.571428571
650819,4.92
650916,2.5
660017,3.846153846
660116,3.814814815
660117,3.64
660118,4.588235294
660216,4.666666667
660217,3.5
660218,4.454545455
660219,4.307692308
660316,4.416666667
660317,4.676470588
660318,3.041666667
660319,3.740740741
660416,3.666666667
660417,3.882352941
660418,4.041666667
660419,4.827586207
660516,4
660517,4.656716418
660518,4.489795918
660519,4.3
660616,4.4
660716,4.136986301
660717,4.390625
660718,3.545454545
660816,4.742857143
660817,3
660818,3.142857143
660819,4.916666667
670017,3.5
670018,2
670019,3
670116,3.807692308
670117,4.772727273
670118,3.510204082
670119,2.857142857
670216,3.142857143
670217,4.126984127
670218,3.674418605
670219,4.576923077
670316,4.402777778
670317,3.602941176
670318,3.384615385
670319,2.833333333
670416,3
670417,3.882352941
670418,3.75
670419,4.038461538
670516,3.4
670517,4.441176471
670518,3.3
670519,4.178571429
670616,3.294117647
670716,4.540540541
670717,4.957746479
670718,4.235294118
670719,4.740740741
670816,3.304347826
670818,4.102564103
670819,4.92
670916,4
680018,3.966666667
680019,3.80952381
680116,3.8125
680117,3.893939394
680118,4.795918367
680216,4.416666667
680217,4.476190476
680218,3
680219,4.615384615
680316,4
680317,3.882352941
680318,4.0625
680319,3.166666667
680416,3.476190476
680417,4.632352941
680418,4.125
680419,4.724137931
680516,3.578947368
680517,4.149253731
680518,4.469387755
680519,4.366666667
680616,4.205882353
680716,4.438356164
680717,5
680718,4.68627451
680719,4.333333333
680816,4.103896104
680817,4
680818,4.6
680819,4.875
680916,3.5
690018,3.5
690019,3.411764706
690116,4.341463415
690117,3.322033898
690118,4.530612245
690119,4.956521739
690216,4.228571429
690217,3.655737705
690218,4.590909091
690219,4.615384615
690316,3.783783784
690317,4.632352941
690318,2
690319,3.588235294
690416,3.75
690417,4.5
690418,3.5
690419,4.344827586
690516,4.162790698
690517,3.76119403
690519,4.733333333
690616,4.267605634
690716,3.243243243
690717,4.309859155
690718,3.291666667
690719,5
690816,3.941176471
690817,4.361702128
690818,4
690819,4.92
700018,4.125
700019,3.5
700116,3.932432432
700117,3.444444444
700118,2.5
700119,3.4
700216,3.987179487
700217,4.333333333
700218,4.704545455
700219,4.692307692
700316,4.481927711
700317,4.308823529
700318,2
700319,3.592592593
700416,3.430555556
700417,3.285714286
700418,4.333333333
700419,4.413793103
700516,3.532467532
700517,4.820895522
700518,4.306122449
700519,3.692307692
700616,3.294117647
700716,3.305555556
700717,3.714285714
700718,4.784313725
700719,3.548387097
700816,2.9
700817,3.2
700819,3.318181818
700916,4.186440678
710018,3.7
710116,3.5
710117,3.375
710118,4
710119,4.260869565
710216,3.428571429
710217,3.6
710218,3.891891892
710219,3.823529412
710316,4.238095238
710317,4.558823529
710319,4.296296296
710416,4.153846154
710417,4.179104478
710418,3.708333333
710419,4.068965517
710516,4.083333333
710517,4.529411765
710518,4.530612245
710519,4.482758621
710616,4.367088608
710716,4.123287671
710717,4.704225352
710718,4.960784314
710719,2.78125
710816,3.866666667
710817,3.75862069
710819,3.25
720116,3.481481481
720117,3.984615385
720118,4.469387755
720119,3.909090909
720216,3.467741935
720219,4.230769231
720316,4.65
720317,3.685714286
720318,3.1
720319,3.925925926
720416,4.810810811
720417,4.529411765
720418,3.666666667
720419,4.586206897
720515,4.358974359
720516,3.777777778
720517,4.179104478
720518,4.224489796
720519,4.166666667
720616,3.861111111
720716,3.493150685
720717,4.224137931
720718,4.745098039
720719,4.6875
720816,3.957142857
720817,3.56097561
720818,3.444444444
720819,4.235294118
730116,4.670731707
730117,4.393939394
730118,4.510204082
730119,3.2
730216,3.176470588
730217,3.888888889
730218,3.147058824
730219,4.346153846
730316,4.313253012
730317,3.75
730318,3.895833333
730319,3.928571429
730416,3.829268293
730417,3.910447761
730418,3.770833333
730419,4.068965517
730516,4.797619048
730517,4.970588235
730518,4.244897959
730519,4.666666667
730616,2.75
730716,4.712328767
730717,4.633802817
730718,4.096153846
730719,3.105263158
730817,3.3125
730818,4.027777778
730819,3.823529412
730916,3.125
740116,3.555555556
740117,3.647058824
740119,3.391304348
740216,4.514285714
740217,4.46031746
740218,4.5
740219,4.192307692
740316,3.947368421
740317,4.147058824
740318,3.125
740319,4.142857143
740416,4.109756098
740417,4.617647059
740418,4
740419,4.448275862
740516,3.705882353
740517,2
740518,4.224489796
740519,4.133333333
740616,3
740716,4.083333333
740717,5
740718,2.56
740719,3.733333333
740816,4.191176471
740817,4.25
740818,3.761904762
740819,4.473684211
750116,3.4
750117,3.727272727
750118,4.52173913
750119,3.285714286
750216,2.571428571
750217,3.25
750218,3.954545455
750219,4.076923077
750316,4.263157895
750317,4.132352941
750318,3.542857143
750319,3.071428571
750416,3.647058824
750417,4.632352941
750418,4.916666667
750419,3.896551724
750516,3.780821918
750517,3.652173913
750518,4.897959184
750519,4.366666667
750616,3.833333333
750716,4.643835616
750717,4.382978723
750718,4.039215686
750719,2.866666667
750816,3.44047619
750818,3.7
750819,3.95
760116,4.228915663
760118,3.918367347
760119,4
760216,3.55
760217,3.722222222
760218,3.581395349
760219,4.111111111
760316,3.864864865
760317,2.866666667
760318,3.4
760319,2.666666667
760416,4.619047619
760417,3.815384615
760419,3.464285714
760516,3.452380952
760517,3.666666667
760518,3.632653061
760519,4.157894737
760616,3.636363636
760716,4.702702703
760717,4.732394366
760718,3.741935484
760719,4.53125
760816,3.547619048
760817,3.774193548
760818,3.1
760916,3
770116,4.835443038
770117,4.090909091
770118,3.577777778
770119,3.19047619
770216,3.452380952
770218,5
770219,3.884615385
770316,3.941176471
770317,3.779411765
770318,4.244897959
770319,4.111111111
770416,4.523809524
770417,4.955882353
770419,3.5
770516,4.012658228
770517,4.028985507
770518,4.775510204
770519,4.233333333
770616,3.421052632
770716,3.194444444
770717,4.985915493
770718,4.725490196
770719,4.53125
770816,4.083333333
770817,3.794871795
770818,4.277777778
770819,4.315789474
770916,3
780116,4.1
780117,4.166666667
780118,3
780119,4.454545455
780216,3.8625
780217,3.645833333
780218,4.113636364
780219,4
780316,3.5
780317,3.955882353
780318,3.75
780319,3.25
780416,3.810126582
780417,3.867647059
780418,4.083333333
780419,3.214285714
780516,4.520547945
780517,2
780518,4.469387755
780519,4.433333333
780616,4.885714286
780716,4.616438356
780717,4.957746479
780718,4.155555556
780719,4.625
780816,4.044776119
780817,3.6
780818,4.444444444
780819,3.647058824
790116,3.8
790117,4.358208955
790118,3.297297297
790119,3.25
790216,3.588235294
790217,3.588235294
790218,4.285714286
790219,3.576923077
790316,3.726190476
790317,4.220588235
790318,3.413043478
790319,3.851851852
790416,3.780487805
790417,4.720588235
790418,4
790419,4.172413793
790516,3.892857143
790517,3.396226415
790518,4.469387755
790519,4.3
790616,3.235294118
790716,4.5
790717,3.926829268
790718,3.866666667
790719,4.5625
790816,3.871428571
790817,3.769230769
790818,3
790916,4.439393939
800116,3.2
800117,4.671641791
800118,4.755102041
800119,3.375
800216,3.5
800218,4.772727273
800219,4.076923077
800316,4.65060241
800317,4.5
800318,3.736842105
800319,3
800416,3.901408451
800417,4.014925373
800418,4.104166667
800419,4.517241379
800516,3.988095238
800517,3.985507246
800518,4.612244898
800519,4.633333333
800616,2
800716,4.333333333
800717,4.816901408
800718,3.8
800719,4
800816,4.402777778
800817,4.266666667
800819,3.833333333
810116,3.875
810117,4
810118,4.632653061
810119,3.954545455
810216,3.807692308
810217,3.787878788
810219,4.384615385
810316,3.771084337
810317,3.5
810318,3.5
810319,3.285714286
810416,4.238095238
810417,3.897058824
810418,4.666666667
810419,4.172413793
810516,4.880952381
810517,4.420289855
810519,4.633333333
810616,4.671052632
810716,4.397260274
810717,4.887323944
810718,4.022222222
810719,4.4375
810816,3.743902439
810817,4.35
810818,4
810916,3.4
820116,4.013513514
820117,4.059701493
820118,3.413793103
820119,4.391304348
820216,2.285714286
820217,4.603174603
820218,3.666666667
820219,4.461538462
820316,4.34939759
820317,3.735294118
820318,3.5
820319,2.666666667
820416,4.714285714
820417,4.808823529
820418,3.714285714
820419,4.103448276
820516,4.734939759
820517,3.423076923
820518,4.32
820519,3.866666667
820616,3.333333333
820716,2
820717,3.888888889
820718,4.533333333
820719,4
820817,3.738095238
820818,3.833333333
820819,4.1875
820916,3
830116,3.75
830117,4.940298507
830118,3.387755102
830119,3.666666667
830216,4.359375
830217,3.714285714
830218,3.666666667
830219,4.769230769
830316,4.240963855
830317,3.871794872
830318,2.8
830319,3.4
830416,3.77027027
830417,3.166666667
830418,4.520833333
830419,4.448275862
830516,4.43373494
830517,4.7
830518,3.66
830519,4.285714286
830616,3.647058824
830716,4.4125
830717,3.4
830718,3.85
830719,3.1
830816,4.857142857
830817,4.15
830818,3
830819,4.75
840116,4.658227848
840117,4.28358209
840119,4.260869565
840216,4.114285714
840218,4.311111111
840219,3.333333333
840316,4.773809524
840317,4.661764706
840318,3.222222222
840319,3.5
840416,3.857142857
840417,4.588235294
840418,3.604166667
840419,4.827586207
840516,4.166666667
840517,4
840518,4.56
840519,4.033333333
840616,4.25
840716,4.164383562
840717,3.815384615
840718,3.843137255
840719,4.6875
840816,3.666666667
840817,4.020408163
840818,3.833333333
840819,3.6
850116,3.285714286
850117,3.955223881
850118,4.346938776
850119,4.260869565
850216,4.525641026
850217,4.253968254
850218,4
850219,3.52
850316,3.5
850317,4.279411765
850318,3.714285714
850416,3.285714286
850417,4.279411765
850418,3.833333333
850419,4.620689655
850516,3.988095238
850517,4.130434783
850518,3.842105263
850519,4.433333333
850616,3.304347826
850716,4.418918919
850717,3.5
850718,4.31372549
850719,3.741935484
850816,2
850817,4.520833333
850818,3
860116,3.597222222
860117,3.637931034
860118,4.020408163
860119,4.043478261
860216,3.384615385
860217,4.111111111
860218,4.888888889
860219,4.307692308
860316,4.078947368
860317,4.044117647
860318,3.872340426
860319,3.642857143
860416,4.706666667
860417,3.705882353
860418,3.833333333
860419,3.862068966
860516,4.94047619
860517,4.043478261
860518,3.911764706
860519,4.210526316
860616,3.529411765
860716,3.458333333
860717,4.861538462
860718,4.490196078
860719,4.96875
860816,4.828571429
860817,3.833333333
860818,3.583333333
870116,3.847222222
870118,4.693877551
870119,3.391304348
870216,3.960526316
870217,3.709677419
870218,4.2
870219,3.653846154
870316,3.628571429
870317,4.176470588
870318,3.70212766
870319,3.5
870416,4.817073171
870417,3.54
870418,4.428571429
870419,4.103448276
870516,3.5
870517,3.142857143
870518,4.48
870519,4.7
870616,3.949367089
870716,3.666666667
870717,3.432835821
870718,4.529411765
870719,4.25
870816,3.538461538
870817,3.604166667
870818,3.7
870819,4.043478261
880116,3.517857143
880117,4.47761194
880118,4.244897959
880119,3.75
880216,4.029411765
880217,4.365079365
880218,4.113636364
880219,4.230769231
880316,4.533333333
880317,3.666666667
880319,2.5
880416,4.341463415
880417,4.242424242
880418,3.5625
880419,4.620689655
880516,3.8
880517,4.072463768
880518,4.894736842
880519,3.72
880616,2.857142857
880716,4.082191781
880717,5
880719,4.5
880817,3.090909091
880819,3.444444444
890116,4.3375
890117,3.820895522
890119,4
890216,4.671428571
890219,4.346153846
890316,4.12195122
890317,4.338235294
890318,3.444444444
890319,3.740740741
890416,3.782051282
890417,3.423728814
890418,4.770833333
890419,4.379310345
890516,4.771084337
890517,4.391304348
890518,3.836734694
890519,4
890616,3.4
890716,4.211267606
890717,4.746478873
890718,4.466666667
890719,3.96875
890816,4.473684211
890817,2
890818,3.870967742
890819,4.125
900116,4.658227848
900117,4.447761194
900118,3.787234043
900119,3.652173913
900216,3.37037037
900217,3.166666667
900218,2.375
900219,3.590909091
900316,4
900317,3.363636364
900318,3.677419355
900319,3.230769231
900416,4.345238095
900417,4.303030303
900418,4.9375
900419,4.448275862
900516,3.5
900517,3.28
900518,3.944444444
900519,4.1
900616,4.4125
900716,4.835616438
900717,4.6
900718,4.022222222
900719,4.75
900816,4.5
900817,2.5
900818,4.266666667
900819,3.444444444
910116,3.825
910117,4.492537313
910118,3.076923077
910119,3.526315789
910216,3.735294118
910217,4.580645161
910218,4.022222222
910219,3.84
910316,4.928571429
910317,4.058823529
910318,3.739130435
910319,3.269230769
910416,4.357142857
910417,4.0625
910418,4.3125
910419,4.655172414
910516,4.013333333
910517,3.426470588
910518,3.896551724
910519,4.111111111
910616,4.771428571
910716,4.084507042
910717,4.647887324
910718,3.522727273
910719,4.5625
910816,4.2
910817,4
910818,3.703703704
910819,4.5
920116,4
920117,3.712121212
920118,3.959183673
920119,4.173913043
920216,4.025
920217,3.719298246
920218,3.470588235
920316,4.220930233
920317,4.102941176
920318,3.97826087
920319,3.925925926
920416,3.716216216
920417,4.838235294
920418,3.541666667
920419,3.793103448
920516,4.915662651
920517,4.101449275
920518,4.04
920519,4
920616,2.875
920716,4.589041096
920717,4.929577465
920718,3.647058824
920719,4.5625
920816,3.625
920817,3.711538462
920818,4.09375
920819,3.75
930116,4.926829268
930117,4.212121212
930118,4.020408163
930119,4.304347826
930216,4.014705882
930217,4.253968254
930218,4
930219,2
930316,3.987341772
930317,3.632352941
930318,3.918367347
930319,3.555555556
930416,3.949367089
930417,3.633333333
930418,4.145833333
930419,4.413793103
930516,3.928571429
930517,4
930518,3.66
930519,4.333333333
930616,4.647887324
930716,3.890410959
930717,3.957142857
930718,3.294117647
930719,4.15625
930816,4
930817,4.253731343
930818,3.956521739
930819,4
940116,4.807228916
940117,3.692307692
940118,3.857142857
940119,4.52173913
940216,3.7
940217,4.571428571
940218,4
940219,4.666666667
940316,4.142857143
940317,4.588235294
940318,4.125
940319,4.111111111
940416,4.225352113
940417,3.923076923
940418,4.854166667
940419,4.068965517
940516,3.826666667
940517,3.985507246
940518,4.48
940616,3.2
940716,4.219178082
940717,4.070422535
940718,4.295454545
940719,4.40625
940816,3.684210526
940817,4.528301887
940818,3.534883721
940819,4
950116,3.25
950117,4.373134328
950118,3.75
950119,4.52173913
950216,4.705128205
950217,4.365079365
950218,3.043478261
950219,4.307692308
950316,4.30952381
950318,4.413043478
950319,3.62962963
950416,4.358024691
950417,3.630769231
950418,3.5625
950419,3.827586207
950516,4.493150685
950517,3.869565217
950518,3.708333333
950519,3.833333333
950616,4
950716,4.630136986
950717,3.565217391
950718,4.022222222
950719,4.37037037
950816,3.652173913
950817,3.911764706
950818,3.8
950819,3.75
960116,3.554054054
960117,4.537313433
960119,3.789473684
960216,2.285714286
960217,4.031746032
960218,3.236842105
960219,4.192307692
960316,4.55952381
960317,4.705882353
960318,4.5
960319,3
960416,4.906666667
960417,3.44
960418,4.645833333
960419,3.620689655
960516,3.5
960517,3.838235294
960518,4.42
960519,3.833333333
960716,4.383561644
960717,3.867647059
960718,4.133333333
960719,2
960816,2
960817,4.41509434
960819,4.166666667
970116,4.04109589
970117,4.166666667
970118,3.7
970119,3.363636364
970216,4.6625
970217,3.2
970218,4.111111111
970219,4.576923077
970316,4.162162162
970317,3.823529412
970318,3.125
970319,3.333333333
970416,4.857142857
970417,3.848484848
970418,3.977272727
970419,4.034482759
970516,3.333333333
970517,4.128571429
970518,3.68
970519,4
970716,3.726027397
970717,4.281690141
970718,3.888888889
970719,4.592592593
970816,4.633802817
970817,3.357142857
970818,4.5
970819,3.833333333
980116,4.036144578
980117,3.746268657
980118,4.204081633
980119,3.5
980216,3.9875
980217,4.19047619
980218,3
980219,3.952380952
980316,3.610169492
980317,3.632352941
980318,2.857142857
980319,3.928571429
980416,4.448717949
980417,4.242424242
980418,4.020833333
980419,3.413793103
980517,3.476190476
980518,3.555555556
980519,4.103448276
980716,4.835616438
980717,4.61971831
980718,4.37254902
980719,4.166666667
980816,3.702380952
980817,2
980818,4.428571429
980819,3.777777778
990116,4.231707317
990117,5
990118,3.578947368
990119,3.5
990216,4.289855072
990217,3.96969697
990218,3.268292683
990219,4.192307692
990316,3.875
990317,3.454545455
990318,3.6
990319,3.821428571
990416,3.4
990417,3.830769231
990418,3.829787234
990419,4.172413793
990516,3.192307692
990517,4.27027027
990518,4.48
990519,3.666666667
990716,4.547945205
990717,3.449275362
990718,4
990719,4.777777778
990816,2
990817,3.416666667
990818,4.619047619
990819,4.909090909
1000116,3.441176471
1000117,4.925373134
1000118,3.393939394
1000216,4.371794872
1000217,4.129032258
1000218,2.8
1000219,3.72
1000316,4.222222222
1000317,3.625
1000318,4.75
1000319,4.214285714
1000416,3.454545455
1000417,4.303030303
1000418,4.229166667
1000419,4.310344828
1000516,4.80952381
1000517,4.31884058
1000518,4.4
1000519,4.32
1000716,4.849315068
1000717,4
1000718,2.965517241
1000719,4.407407407
1000816,3.533333333
1000817,3.846153846
1000818,4
1000819,3.933333333
1010116,3.710526316
1010117,4.432835821
1010118,4.428571429
1010216,3.210526316
1010217,3
1010218,3.4
1010219,3
1010316,3.875
1010317,3.647058824
1010318,3.074074074
1010319,3.642857143
1010416,3.285714286
1010417,3.848484848
1010418,4.583333333
1010419,4.413793103
1010516,4.023809524
1010517,3.724637681
1010518,2
1010519,4.035714286
1010716,3.185185185
1010717,4.183098592
1010718,3.472222222
1010719,4.851851852
1010817,4.08
1010818,3.689655172
1010819,4.545454545
1020116,4.087719298
1020117,4.378787879
1020118,3.897959184
1020119,3.476190476
1020216,4.623188406
1020217,4.476190476
1020218,4.377777778
1020219,4.076923077
1020316,4.2
1020317,4.279411765
1020319,3.592592593
1020416,3.231884058
1020417,3.20754717
1020418,3.653061224
1020419,3.379310345
1020516,3.842105263
1020517,3.782608696
1020518,4.06
1020519,4.2
1020716,4.310810811
1020717,4.521126761
1020718,4.644444444
1020719,4.407407407
1020816,2
1020817,4
1020819,4.875
1030116,3.703703704
1030117,4.597014925
1030118,4.632653061
1030119,3.913043478
1030216,2
1030217,3.409836066
1030218,4.866666667
1030219,4.038461538
1030316,3.773333333
1030317,4.691176471
1030318,3
1030319,3.25
1030416,4.452380952
1030417,4.626865672
1030418,3.6
1030419,3.931034483
1030516,4.575342466
1030517,3.852941176
1030518,4.26
1030519,4.46875
1030716,3.824324324
1030717,2.25
1030718,4.386363636
1030719,3.777777778
1030816,4.25
1030817,3.828571429
1030818,4.425
1030819,3.296296296
1040116,3.333333333
1040117,4.208955224
1040118,3.486486486
1040119,3.782608696
1040216,4.797101449
1040217,3.516666667
1040218,3.444444444
1040219,4.115384615
1040316,4.025974026
1040317,3.852941176
1040318,3.107142857
1040319,2.666666667
1040416,4.296296296
1040417,4.409090909
1040418,4.270833333
1040419,3.692307692
1040516,3.464285714
1040517,4.144927536
1040518,4.4
1040519,3.966666667
1040716,4.767123288
1040717,4.901408451
